ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),haversine_distance_km,euclidean_distance_deg,euclidean_projected_km,geodesic_distance_km,delivery_distance_km,pickup_distance_km,delivery_hour,delivery_day,delivery_month,delivery_dayofweek,pickup_lag_min,festival_binary,traffic_code,city_code,zone_lat_bin,zone_lon_bin,zone_id,zone_order_density,city_order_share,region_code,restaurant_x_km,restaurant_y_km,delivery_x_km,delivery_y_km,is_outlier,outlier_vote_count,cluster,zone_label,zone_reason
0xa62c,MYSRES18DEL02,21.0,4.8,12.337928,76.617889,12.357928,76.637889,2022-03-21,08:30:00,08:35:00,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,13,3.108907213367544,0.028284271247458786,3.1860893319607744,3.102699426791535,3.102699426791535,0.0,8,21,3,0,5.0,0,1,2,12.3,76.60000000000001,12.3_76.6,88.0,0.2213302752293578,2,8529.064389135556,1384.1911393332823,8531.290778951421,1386.4702517962921,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0xa563,COIMBRES16DEL02,32.0,4.5,11.010375,76.95295,11.030375,76.97295,2022-03-28,09:10:00,09:20:00,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,3.1162080186073733,0.028284271247458786,3.1783048735528157,3.1098408747490094,3.1098408747490094,0.0,9,28,3,0,10.0,0,1,3,11.0,77.0,11.0_77.0,142.0,0.7436926605504587,2,8566.36320904024,1233.2833789812341,8568.589598856106,1235.5515963996183,False,0,2,High Demand Zone,High order volume with strong density index.
0xc3a1,ALHRES07DEL03,35.0,4.6,25.449659,81.839744,25.479659,81.869744,2022-02-11,23:25:00,23:40:00,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,21,4.494297369782853,0.04242640687119446,4.983466369468245,4.488577625714156,4.488577625714156,0.0,23,11,2,4,15.0,0,1,3,25.400000000000002,81.80000000000001,25.4_81.8,3.0,0.7436926605504587,3,9110.358628731865,2931.076978264322,9113.698213455664,2934.7759120199053,False,0,-1,High Demand Zone,High order volume with strong density index.
0xb77b,MUMRES05DEL02,29.0,4.9,18.927584,72.832585,19.007584,72.912585,2022-03-25,18:00:00,18:10:00,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,12.243512846188963,0.11313708498985775,12.960958948423743,12.222822911705848,12.222822911705848,0.0,18,25,3,4,10.0,0,2,3,18.900000000000002,72.8,18.9_72.8,7.0,0.7436926605504587,4,8107.686275357813,2146.4119569254713,8116.5918346212775,2155.8288285433523,False,0,8,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x58cf,CHENRES010DEL03,23.0,4.5,13.066762,80.251865,13.096762,80.281865,2022-04-01,21:35:00,21:40:00,Fog,Jam,2,Drinks,motorcycle,1.0,No,Urban,27,4.656794527273836,0.0424264068711932,4.786216423406117,4.647625792526802,4.647625792526802,0.0,21,1,4,4,5.0,0,4,2,13.100000000000001,80.30000000000001,13.1_80.3,18.0,0.2213302752293578,3,8933.596747010533,1467.3607013749902,8936.93633173433,1470.7892639782183,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x6487,RANCHIRES05DEL01,31.0,4.9,23.355164,85.324097,23.395164,85.364097,2022-04-03,15:35:00,15:50:00,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,6.037537515932657,0.05656854249493013,6.584722786697251,6.028971433810881,6.028971433810881,0.0,15,3,4,6,15.0,0,2,3,23.400000000000002,85.30000000000001,23.4_85.3,104.0,0.7436926605504587,3,9498.23503043588,2675.026597743271,9502.687810067613,2679.8775077330442,False,0,5,Low Activity Zone,Low demand volume relative to other zones.
0x9d1,CHENRES07DEL01,20.0,4.8,13.081878,80.248519,13.121878,80.288519,2022-04-03,16:45:00,16:50:00,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,6.208812535865377,0.05656854249491883,6.381889320017695,6.196592923971632,6.196592923971632,0.0,16,3,4,6,5.0,0,2,3,13.100000000000001,80.2,13.1_80.2,30.0,0.7436926605504587,3,8933.224271994339,1469.0881876443189,8937.67705162607,1473.6599777580714,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x2846,PUNERES03DEL01,39.0,4.8,18.554382,73.798206,18.594382,73.838206,2022-03-24,12:45:00,12:50:00,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,29,6.1285096792086575,0.05656854249492762,6.472513971772001,6.118020607368754,6.118020607368754,0.0,12,24,3,3,5.0,0,3,3,18.6,73.8,18.6_73.8,38.0,0.7436926605504587,4,8215.178713377107,2102.5412141047163,8219.631493008837,2107.2386805139645,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x8240,HYDRES07DEL02,33.0,4.9,17.424114,78.347554,17.474114,78.397554,2022-03-15,22:50:00,23:05:00,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,26,7.6839032938223815,0.07071067811865325,8.06355624745529,7.670294054159628,7.670294054159628,0.0,23,15,3,1,15.0,0,1,3,17.400000000000002,78.30000000000001,17.4_78.3,11.0,0.7436926605504587,3,8721.609816178505,1970.2508010071479,8727.175790718167,1976.0852561470638,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x1d1b,HYDRES13DEL02,28.0,4.8,17.431477,78.40035,17.481477,78.45035,2022-03-01,19:35:00,19:50:00,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,18,7.683755381892036,0.07071067811865325,8.063726813422253,7.670149314173936,7.670149314173936,0.0,19,1,3,1,15.0,0,4,3,17.400000000000002,78.4,17.4_78.4,71.0,0.7436926605504587,3,8727.487040014425,1971.1098824268201,8733.053014554089,1976.9445732965512,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xc649,KOLRES13DEL03,22.0,4.9,22.553227,88.353273,22.613227,88.413273,2022-02-13,20:35:00,20:45:00,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,9.080689359575919,0.0848528137423864,9.845799441430596,9.067329130201982,9.067329130201982,0.0,20,13,2,6,10.0,0,4,3,22.6,88.4,22.6_88.4,14.0,0.7436926605504587,3,9835.441360279086,2578.077675356671,9842.120529726682,2585.311516807186,False,0,-1,High Demand Zone,High order volume with strong density index.
0x158c,HYDRES09DEL01,34.0,4.7,17.431668,78.408321,17.441668,78.418321,2022-03-26,11:55:00,12:10:00,Stormy,High,0,Meal,motorcycle,3.0,No,Metropolitian,44,1.536830668000724,0.014142135623735673,1.612653595142432,1.5341077478966478,1.5341077478966478,0.0,12,26,3,5,15.0,0,3,3,17.400000000000002,78.4,17.4_78.4,71.0,0.7436926605504587,3,8728.374367675538,1971.1321679010748,8729.487562583472,1972.2989792460987,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x2a1b,CHENRES06DEL03,26.0,4.8,13.054347,80.257221,13.084347,80.287221,2022-03-26,19:10:00,19:20:00,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,4.656908630493672,0.0424264068711932,4.7860928259356745,4.6477374141953405,4.6477374141953405,0.0,19,26,3,5,10.0,0,4,3,13.100000000000001,80.30000000000001,13.1_80.3,18.0,0.7436926605504587,3,8934.19297420322,1465.9419698275003,8937.532558927021,1469.370359888598,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x39e1,COIMBRES010DEL01,21.0,4.9,11.003008,76.97544,11.113008,77.08544,2022-03-27,17:50:00,18:05:00,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,17.1380651075813,0.1555634918610409,17.48181916005993,17.103069399168035,17.103069399168035,0.0,18,27,3,6,15.0,0,2,3,11.0,77.0,11.0_77.0,142.0,0.7436926605504587,2,8568.866784388183,1232.447919932877,8581.111928375443,1244.924716391756,False,0,2,High Demand Zone,High order volume with strong density index.
0xac94,RANCHIRES17DEL03,22.0,4.9,23.374878,85.335739,23.434878,85.395739,2022-03-09,18:20:00,18:30:00,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,12,9.055377297747679,0.08485281374238891,9.878286985548213,9.042547607822385,9.042547607822385,0.0,18,9,3,2,10.0,0,2,3,23.400000000000002,85.30000000000001,23.4_85.3,104.0,0.7436926605504587,3,9499.531011947696,2677.4171858002446,9506.210181395292,2684.695183413542,False,0,5,Low Activity Zone,Low demand volume relative to other zones.
0xa8e0,BANGRES08DEL03,30.0,4.7,12.906229,77.596791,12.936229,77.626791,2022-04-01,23:10:00,23:20:00,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,4.658261958488941,0.04242640687119446,4.7846283126457045,4.649061303070843,4.649061303070843,0.0,23,1,4,4,10.0,0,1,3,12.9,77.60000000000001,12.9_77.6,58.0,0.7436926605504587,2,8638.035261312074,1449.021174070446,8641.374846035871,1452.447519348252,False,0,1,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x17cc,JAPRES05DEL02,23.0,4.7,26.905287,75.794592,27.035287,75.924592,2022-03-06,21:35:00,21:50:00,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,38,19.363230967693642,0.1838477631085085,21.75044059217768,19.34075760469122,19.34075760469122,0.0,21,6,3,6,15.0,0,4,3,26.900000000000002,75.8,26.9_75.8,110.0,0.7436926605504587,1,8437.415386323924,3111.6435865463964,8451.886920127054,3127.88108559455,False,0,9,Emerging Growth Zone,Mid-demand zone with growth potential.
0xba4d,CHENRES14DEL01,33.0,4.2,13.026279,80.174568,13.036279,80.184568,2022-03-15,10:00:00,10:05:00,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,33,1.552419295555828,0.014142135623734417,1.5952382091823338,1.5493596914279444,1.5493596914279444,0.0,10,15,3,1,5.0,0,1,3,13.0,80.2,13.0_80.2,55.0,0.7436926605504587,3,8924.992084330686,1462.734744964995,8926.105279238618,1463.8773656548944,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x8598,MYSRES09DEL01,36.0,4.3,12.323194,76.630583,12.433194,76.740583,2022-03-29,17:55:00,18:05:00,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,35,17.09802154806199,0.15556349186103965,17.524531088186723,17.06389980914693,17.06389980914693,0.0,18,29,3,1,10.0,0,2,3,12.3,76.60000000000001,12.3_76.6,88.0,0.7436926605504587,2,8530.477478751687,1382.5122285124064,8542.722622738946,1395.0488005555176,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x89fb,RANCHIRES11DEL03,29.0,5.0,23.359194,85.325447,23.419194,85.385447,2022-03-17,19:30:00,19:35:00,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,20,9.055867670445819,0.08485281374238891,9.877651942693666,9.043027721349308,9.043027721349308,0.0,19,17,3,3,5.0,0,4,2,23.400000000000002,85.30000000000001,23.4_85.3,104.0,0.2213302752293578,3,9498.38531174845,2675.5152606364486,9505.06448119605,2682.792396294883,False,0,5,Low Activity Zone,Low demand volume relative to other zones.
0xbe99,BANGRES14DEL01,36.0,4.9,12.949934,77.699386,12.959934,77.709386,2022-03-21,08:25:00,08:35:00,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,1.552651775274718,0.014142135623724367,1.5949866367548773,1.5495871139522706,1.5495871139522706,0.0,8,21,3,0,10.0,0,1,3,12.9,77.7,12.9_77.7,23.0,0.7436926605504587,2,8649.45608447001,1454.012925154762,8650.569279377942,1455.1551945924962,False,0,1,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x65a,BANGRES02DEL01,27.0,5.0,12.970221,77.645396,13.010221,77.685396,2022-04-03,16:25:00,16:40:00,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,6.210177867953917,0.05656854249491757,6.380410909717028,6.197928559983297,6.197928559983297,0.0,16,3,4,6,15.0,0,2,3,13.0,77.60000000000001,13.0_77.6,51.0,0.7436926605504587,2,8643.44594516208,1456.3302950383654,8647.898724793813,1460.900021171086,False,0,1,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x9a98,COIMBRES06DEL03,30.0,4.9,11.021278,76.995017,11.081278,77.055017,2022-03-07,20:30:00,20:40:00,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,9.348141335688076,0.0848528137423864,9.535425698993098,9.329050456698118,9.329050456698118,0.0,20,7,3,0,10.0,0,4,3,11.0,77.0,11.0_77.0,142.0,0.7436926605504587,2,8571.046086059443,1234.5198785891967,8577.725255507039,1241.3252469665388,False,0,2,High Demand Zone,High order volume with strong density index.
0xa5b3,MYSRES16DEL02,39.0,4.1,12.316967,76.603067,12.366967,76.653067,2022-03-21,21:55:00,22:10:00,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,7.7723543300824565,0.07071067811865325,7.965130645618993,7.756832982430433,7.756832982430433,0.0,22,21,3,0,15.0,0,4,3,12.3,76.60000000000001,12.3_76.6,88.0,0.7436926605504587,2,8527.414411643018,1381.8027022588185,8532.98038618268,1387.500353847464,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x438e,PUNERES010DEL02,33.0,4.9,18.539299,73.897902,18.559299,73.917902,2022-03-11,08:50:00,09:05:00,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,3.064468088653015,0.028284271247458786,3.236006395295172,3.059218998881136,3.059218998881136,0.0,9,11,3,4,15.0,0,1,3,18.5,73.9,18.5_73.9,51.0,0.7436926605504587,4,8226.276821331234,2100.7702028644835,8228.503211147097,2103.1185907749896,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xb036,PUNERES01DEL03,31.0,4.8,18.569156,73.774723,18.629156,73.834723,2022-03-21,18:15:00,18:25:00,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18,9.192131818007438,0.0848528137423864,9.709514764011562,9.176411719332265,9.176411719332265,0.0,18,21,3,0,10.0,0,2,3,18.6,73.8,18.6_73.8,38.0,0.7436926605504587,4,8212.564597774806,2104.276094989565,8219.243767222404,2111.3233194391505,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x206e,MYSRES19DEL01,24.0,4.5,12.334022,76.618203,12.444022,76.728203,2022-04-04,17:25:00,17:35:00,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,25,17.097675166146708,0.1555634918610409,17.524903233312223,17.063560974578667,17.063560974578667,0.0,17,4,4,0,10.0,0,2,3,12.3,76.60000000000001,12.3_76.6,88.0,0.7436926605504587,2,8529.099343455664,1383.746048988865,8541.344487442924,1396.2831412381968,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0xa378,HYDRES08DEL01,21.0,5.0,17.438263,78.397865,17.508263,78.467865,2022-03-29,21:25:00,21:40:00,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,18,10.75678492927552,0.09899494936612209,11.289762602260142,10.737746566804859,10.737746566804859,0.0,21,29,3,1,15.0,0,4,3,17.400000000000002,78.4,17.4_78.4,71.0,0.7436926605504587,3,8727.210411079803,1971.9016728011895,8735.002775435334,1980.0709932971702,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xcf10,BHPRES08DEL02,27.0,4.6,23.232537,77.429845,23.252537,77.449845,2022-02-11,10:45:00,10:50:00,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,18,3.0201466005649475,0.028284271247458786,3.290580617400117,3.015834722116523,3.015834722116523,0.0,10,11,2,4,5.0,0,1,3,23.200000000000003,77.4,23.2_77.4,16.0,0.7436926605504587,1,8619.4509176021,2660.1643824071707,8621.677307417964,2662.587419589597,False,1,-1,High Demand Zone,High order volume with strong density index.
0xbfe3,ALHRES20DEL02,38.0,4.7,25.454697,81.834492,25.504697,81.884492,2022-02-17,22:15:00,22:20:00,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,7.490074945289134,0.07071067811865325,8.30634959448749,7.4805507497587564,7.4805507497587564,0.0,22,17,2,3,5.0,0,1,3,25.5,81.80000000000001,25.5_81.8,12.0,0.7436926605504587,3,9109.77397876622,2931.698088112402,9115.339953305884,2937.8637487428336,False,0,-1,High Demand Zone,High order volume with strong density index.
0x828a,MYSRES20DEL02,31.0,4.8,12.337978,76.616792,12.357978,76.636792,2022-03-11,08:25:00,08:30:00,Fog,Low,0,Buffet,motorcycle,1.0,No,,21,3.108906923358553,0.028284271247458786,3.1860896434128283,3.1026991431015514,3.1026991431015514,0.0,8,11,3,4,5.0,0,1,0,12.3,76.60000000000001,12.3_76.6,88.0,0.03211009174311927,2,8528.942271654158,1384.19683689735,8531.168661470023,1386.4759497957548,False,0,6,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x53f2,PUNERES02DEL02,29.0,5.0,18.55144,73.804855,18.60144,73.854855,2022-03-15,17:30:00,17:45:00,Sunny,Medium,1,Buffet,scooter,,No,Metropolitian,19,7.660593275432534,0.07071067811865325,8.090693965128573,7.6474828708434535,7.6474828708434535,0.0,17,15,3,1,15.0,0,2,3,18.6,73.8,18.6_73.8,38.0,0.7436926605504587,4,8215.91887667139,2102.1957589368576,8221.484851211055,2108.067662909266,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x81ff,INDORES03DEL03,39.0,4.8,22.751857,75.866699,22.781857,75.896699,2022-03-28,18:55:00,19:10:00,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39,4.537549867116828,0.042426406871191945,4.926461391047858,4.530928419484682,4.530928419484682,0.0,19,28,3,0,15.0,0,2,3,22.8,75.9,22.8_75.9,52.0,0.7436926605504587,1,8445.442300846558,2602.0373954039715,8448.781885570355,2605.659162336018,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x36ef,VADRES03DEL02,29.0,4.9,22.32,73.17,22.37,73.22,2022-03-09,20:10:00,20:20:00,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,15,7.573236074073507,0.07071067811865325,8.197228047188556,7.56197659193788,7.56197659193788,0.0,20,9,3,2,10.0,0,4,2,22.3,73.2,22.3_73.2,71.0,0.2213302752293578,4,8145.247141343827,2549.9886680616796,8150.813115883491,2556.0065144440186,False,0,11,Low Activity Zone,Low demand volume relative to other zones.
0xb7a2,HYDRES05DEL01,30.0,5.0,17.433809,78.386744,17.443809,78.396744,2022-03-13,09:15:00,09:25:00,Fog,Low,2,Snack,scooter,0.0,No,,17,1.5368220729065913,0.014142135623735673,1.6126635041954398,1.5340993371342369,1.5340993371342369,0.0,9,13,3,6,10.0,0,1,0,17.400000000000002,78.4,17.4_78.4,71.0,0.03211009174311927,3,8725.972427022693,1971.381976829203,8727.085621930626,1972.5488018695219,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x3a88,CHENRES06DEL02,34.0,4.6,13.054347,80.257221,13.074347,80.277221,2022-03-15,11:35:00,11:45:00,Cloudy,High,2,Buffet,scooter,1.0,No,Metropolitian,29,3.1046363816517273,0.028284271247458786,3.1906953787547705,3.098521571402993,3.098521571402993,0.0,11,15,3,1,10.0,0,3,3,13.100000000000001,80.30000000000001,13.1_80.3,18.0,0.7436926605504587,3,8934.19297420322,1465.9419698275003,8936.419364019086,1468.227516892826,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0x1458,MUMRES19DEL03,29.0,4.7,19.131141,72.813074,19.19114,72.873074,2022-04-03,23:45:00,00:00:00,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,14,9.177497313006926,0.0848521066385533,9.72662916439847,9.162088233924921,9.162088233924921,0.0,0,3,4,6,15.0,0,1,3,19.1,72.8,19.1_72.8,42.0,0.7436926605504587,4,8105.514320772948,2170.381743592349,8112.193490220544,2177.4525292907015,False,0,8,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x5d6b,PUNERES11DEL02,37.0,4.8,18.533811,73.899315,18.663811,74.029315,2022-04-02,20:45:00,21:00:00,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,35,19.916302409327955,0.18384776310849843,21.037261827085338,19.882241811751964,19.882241811751964,0.0,21,2,4,5,15.0,0,4,2,18.5,73.9,18.5_73.9,51.0,0.2213302752293578,4,8226.434115771723,2100.125853300736,8240.905649574848,2115.3948118299327,False,0,7,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xa23d,VADRES03DEL03,22.0,4.4,22.32,73.17,22.38,73.23,2022-03-15,00:00:00,00:10:00,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,9.087732880585383,0.0848528137423864,9.83686395165726,9.074224662550684,9.074224662550684,0.0,0,15,3,1,10.0,0,1,3,22.3,73.2,22.3_73.2,71.0,0.7436926605504587,4,8145.247141343827,2549.9886680616796,8151.926310791424,2557.2103429293065,False,0,11,Low Activity Zone,Low demand volume relative to other zones.
0x48bc,SURRES19DEL02,27.0,4.1,21.149669,72.772629,21.229669,72.852629,2022-03-27,21:35:00,21:40:00,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,12.162441245233454,0.1131370849898477,13.058981525108525,12.143472113202598,12.143472113202598,0.0,21,27,3,6,5.0,0,4,3,21.1,72.8,21.1_72.8,20.0,0.7436926605504587,4,8101.012003967812,2409.733990956678,8109.9175632312745,2419.2853266055854,False,0,10,High Demand Zone,High order volume with strong density index.
0x1604,HYDRES12DEL03,31.0,4.4,17.429585,78.392621,17.489585,78.452621,2022-03-03,20:20:00,20:30:00,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,40,9.220431430342908,0.08485281374237887,9.676558689328255,9.204105757164326,9.204105757164326,0.0,20,3,3,3,10.0,0,4,2,17.400000000000002,78.4,17.4_78.4,71.0,0.2213302752293578,3,8726.626651670085,1970.8891291459372,8733.305821117681,1977.8908777531299,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x6b7e,HYDRES20DEL01,26.0,4.5,17.483216,78.552111,17.553216,78.622111,2022-03-14,22:55:00,23:05:00,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,10.755517815754924,0.09899494936612209,11.2912248205858,10.736506622050817,10.736506622050817,0.0,23,14,3,0,10.0,0,1,3,17.5,78.60000000000001,17.5_78.6,5.0,0.7436926605504587,3,8744.380997256703,1977.1475326747502,8752.173361612235,1985.3188737947667,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xabcc,INDORES19DEL01,35.0,4.7,22.745536,75.893106,22.785536,75.933106,2022-04-01,13:50:00,14:05:00,Sunny,High,1,Meal,scooter,0.0,No,Metropolitian,24,6.050093348729569,0.05656854249491757,6.568580880707899,6.041264187733316,6.041264187733316,0.0,14,1,4,4,15.0,0,3,3,22.700000000000003,75.9,22.7_75.9,74.0,0.7436926605504587,5,8448.381914639935,2601.2743905809357,8452.834694271667,2606.1033664907573,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xbcf1,CHENRES02DEL02,21.0,4.7,13.086438,80.220672,13.136439,80.270672,2022-03-13,18:00:00,18:05:00,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,14,7.760948496282917,0.07071138522897945,7.977602637467336,7.745676524101947,7.745676524101947,0.0,18,13,3,6,5.0,0,2,3,13.100000000000001,80.2,13.1_80.2,30.0,0.7436926605504587,3,8930.124358134217,1469.6093342181816,8935.690332673883,1475.3244082566453,False,0,3,Southern Delivery Zone,Cluster concentrated in southern latitude band.
0xc796,DEHRES09DEL02,32.0,5.0,30.332735,78.054222,30.412735,78.134222,2022-02-14,17:30:00,17:35:00,Stormy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,41,11.748751859006871,0.1131370849898477,13.632963382914864,11.738325118356856,11.738325118356856,0.0,17,14,2,0,5.0,0,2,3,30.3,78.10000000000001,30.3_78.1,3.0,0.7436926605504587,1,8688.95624730513,3546.3919282544907,8697.861806568593,3556.7141714605414,False,0,-1,High Demand Zone,High order volume with strong density index.
0xac1f,SURRES17DEL02,29.0,4.6,21.149569,72.772697,21.279569,72.902697,2022-03-23,23:00:00,23:05:00,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,19.762415777837713,0.1838477631085085,21.2227609460416,19.731623687796006,19.731623687796006,0.0,23,23,3,2,5.0,0,1,3,21.1,72.8,21.1_72.8,20.0,0.7436926605504587,4,8101.019573693186,2409.7220550198736,8115.491107496314,2425.2455949369723,False,0,10,High Demand Zone,High order volume with strong density index.
0x1560,INDORES17DEL03,32.0,4.5,22.761226,75.887522,22.851226,75.977522,2022-03-16,19:40:00,19:45:00,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,37,13.610843422497538,0.12727922061357083,14.781691311581262,13.591016959866298,13.591016959866298,0.0,19,16,3,2,5.0,0,4,3,22.8,75.9,22.8_75.9,52.0,0.7436926605504587,1,8447.760306603346,2603.1683877626538,8457.77906077474,2614.036826605655,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x904f,HYDRES05DEL02,20.0,4.5,17.433809,78.386744,17.483809,78.436744,2022-03-26,18:15:00,18:30:00,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,7.683708523460538,0.0707106781186633,8.06378085295726,7.670103460594373,7.670103460594373,0.0,18,26,3,5,15.0,0,2,3,17.400000000000002,78.4,17.4_78.4,71.0,0.7436926605504587,3,8725.972427022693,1971.381976829203,8731.538401562357,1977.2167423830463,False,0,4,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0x580d,INDORES17DEL03,28.0,4.6,22.761226,75.887522,22.791226,75.917522,2022-03-26,20:15:00,20:30:00,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Urban,14,4.537406746416273,0.04242640687119446,4.926644166091046,4.5307883016857105,4.5307883016857105,0.0,20,26,3,5,15.0,0,4,2,22.8,75.9,22.8_75.9,52.0,0.2213302752293578,1,8447.760306603346,2603.1683877626538,8451.099891327145,2606.7904033081545,False,0,0,Central Delivery Zone,Cluster centroid is near network center; good hub candidate.
0xaaa3,SURRES14DEL02,23.0,4.7,21.157729,72.768726,21.237729,72.848726,2022-03-16,17:40:00,17:45:00,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,38,12.1621327357322,0.1131370849898477,13.059362589451908,12.143170122126165,12.143170122126165,0.0,17,16,3,2,5.0,0,2,3,21.200000000000003,72.8,21.2_72.8,118.0,0.7436926605504587,4,8100.577523995247,2410.6960539698166,8109.483083258709,2420.247910619063,False,0,10,High Demand Zone,High order volume with strong density index.
0xad6a,COIMBRES17DEL01,32.0,4.9,11.026117,76.944652,11.036117,76.954652,2022-03-17,09:15:00,09:20:00,Cloudy,Low,0,Meal,motorcycle,,No,Metropolitian,25,1.5580760839139531,0.014142135623725625,1.5891820007260389,1.554893122541528,1.554893122541528,0.0,9,17,3,3,5.0,0,1,3,11.0,76.9,11.0_76.9,17.0,0.7436926605504587,2,8565.439479905639,1235.0686799894193,8566.55267481357,1236.202830124272,False,0,2,High Demand Zone,High order volume with strong density index.
